,Year,COU,Country,Composting%,Disposal%,Landfill%,Material_recovery%,Recovery%,Recycling%,Amt_for_recovery_operations,Composting,Electronic_waste,Household_waste,Landfill,Municipal_waste_generated,Municipal_waste_generated_percapita,Municipal_waste_generated_1990,Municipal_waste_generated_2000,Municipal_waste_treated,Recycling,Total_Incineration,Waste_from_households,Country_y,CO2_emissions_percapita,Female_education_attainment_bach,Male_education_attainment_bach,Total_education_attainment_bach,Energy_use_percapita,Forest_area,GDP_2015_USD,GDP_growth%,GDP_percapita_2015_USD,GDP_percapita_growth%,Education_expense_%_of_gdp,Education_expense_%_of_total_exp,Population_density,Population_growth%,Population_female,Population_female_%,Population_total,Poverty_headcount%_ppp,Poverty_headcount%_national_line,Population_urban%,Population_urban_growth%
212,1998,ITA,Italy,2.816,80.888,80.888,11.521,19.112,8.705,4907.0,723.0,,,20768.0,26846.0,473.118,134.23,92.703,25675.0,2235.0,1949.0,,Italy,7.49243358572755,,,,2912.94736525428,82133.5,1746519856496.6,1.81061516197623,30690.911722108,1.78132437367471,4.45031023025513,9.24258041381836,193.487960286967,0.0287740158774372,29349203,51.5742089012069,56906744,1.7,,67.102,0.118229703401032
213,1998,JPN,Japan,,11.986,7.123,12.104,88.014,12.104,47200.0,,,,3820.0,53605.0,421.697,106.663,97.76,53628.0,6491.0,39810.0,,Japan,8.94232594936709,,,,3955.62762658228,248908.0,3892499235707.73,-1.27033049463975,30795.0888900928,-1.53824407565509,3.29797005653381,9.95075035095215,346.776406035665,0.271729610231193,64270952,50.847272438692,126400000,,,78.398,0.432577326989712
214,1998,KOR,Korea,,56.24,56.24,34.917,34.917,34.917,5682.0,,,,9152.0,16272.8,349.047,53.099,96.005,16273.0,5682.0,1439.0,,"Korea, Rep.",7.91958727147739,,,,3377.63507431097,64910.0,657074545321.938,-5.12944816520964,14195.8130931157,-5.8118196273288,3.36813998222351,,479.851783122538,0.72186501759031,23059507,49.8190739229172,46286503,,,79.145,1.02556798368187
215,1998,LTU,Lithuania,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,1578.0,1578.0,1578.0,443.864,,123.675,1578.0,0.0,0.0,1104.6,Lithuania,4.14444299503202,,,,2633.26187385736,20050.0,21928206400.9148,7.47575872433057,6178.1238213384,8.25717906231543,6.11644983291626,16.6129398345947,56.626212507977,-0.724436206600195,1883419,53.0640424849654,3549331,,,67.106,-0.813829693914108
216,1998,LUX,Luxembourg,11.183,23.209,23.209,30.946,76.791,19.764,203.95,29.7,,117.19,61.64,265.59,623.7,118.779,93.105,265.59,52.49,121.76,211.77,Luxembourg,17.8243465975983,,,,7066.88485990111,,34897700894.5582,6.67451218969963,82170.2399212578,5.3558373863186,,,,1.24387080269218,215754,50.801497318166,424700,,,82.893,1.38147446908233
217,1998,LVA,Latvia,0.0,100.0,100.0,0.0,,0.0,,0.0,,597.0,536.64,597.38,245.78,,93.05,536.64,0.0,0.0,,Latvia,3.3734173879957,,,,1796.18085998492,32274.0,14665787700.143,6.33593191525512,6085.34111147794,7.34333559028386,5.80772018432617,15.6643295288086,38.7294743439343,-0.942918937122207,1302265,54.0354718651694,2410019,,,68.451,-1.16037555638259
218,1998,MEX,Mexico,,97.643,51.97,2.357,2.357,2.357,720.0,,,,15877.14,30550.5,318.048,,99.406,30550.55,720.0,,23500.0,Mexico,3.80131184089899,,,,1516.61083431341,688234.1,812779791419.35,5.16392516795146,8461.49270188363,3.58158308008818,3.36528992652893,16.3176193237305,49.4129545513002,1.51607803145003,48866939,50.8732195457055,96056313,12.9,,74.186,1.86310566804942
219,1998,NLD,Netherlands,28.638,49.779,10.577,50.221,50.221,21.583,3979.0,2269.0,40.0,7261.0,838.0,9069.0,575.969,122.059,95.173,7923.0,1710.0,3106.0,7840.0,Netherlands,10.6148711715748,,,,4842.44393768492,3566.66,588717336764.449,4.66391716015247,37480.7094477732,4.02050284147451,4.54056978225708,10.4201898574829,465.260930094787,0.616640530679659,7927388,50.4697424368,15707209,,,75.25,1.68142954014443
220,1998,NOR,Norway,5.53,64.508,64.508,22.401,35.492,16.871,1014.0,158.0,,,1843.0,2858.2,649.147,142.91,103.746,2857.0,482.0,374.0,1363.9,Norway,8.55022177772402,,,,5684.78859356637,121168.0,287665185491.371,2.62442622196583,64914.2553096158,2.01520525557162,7.36077976226807,15.3910999298096,12.1328865087448,0.595410343346654,2237575,50.4928965471497,4431464,,,75.027,1.33249942716517
221,1998,POL,Poland,1.877,98.013,98.013,1.987,1.987,0.11,235.0,222.0,,,11592.0,11827.0,306.683,106.569,96.736,11827.0,13.0,0.0,8076.0,Poland,8.23541987851534,,,,2459.83453998878,90236.0,257209974797.719,4.64063115519315,6652.53019503646,4.60322536229015,4.94200992584229,11.2788095474243,126.23161383003,0.0357533013623718,19877098,51.4105222640351,38663481,,,61.627,0.107174744148051
222,1998,PRT,Portugal,8.351,89.601,89.601,10.3,10.399,1.948,436.55,350.58,,,3761.26,4197.81,410.984,139.927,89.229,4197.81,81.79,4.17,,Portugal,5.47233537620731,7.47370004653931,6.19175004959106,6.87264013290405,2240.06731759899,33046.0,179285861799.304,4.80796297573329,17645.9058269451,4.27961105657207,,,111.040393442623,0.505389233382722,5264189,51.8118872775784,10160196,,,53.086,1.75264848238131
223,1998,SVK,Slovak Republic,2.783,82.456,81.459,4.831,17.544,2.048,239.7,38.02,,,1112.98,1396.0,258.746,,101.995,1366.3,27.98,180.35,931.51,Slovak Republic,7.6801552949662,,,,3256.50253148307,19016.24,47534698784.1648,4.07609817200958,8818.20938555137,3.9366032128456,,,112.06893970894,0.13412159848536,2770990,51.4049109467156,5390516,,,56.355,0.0259429762987115
224,1998,SVN,Slovenia,1.835,,90.208,9.792,,7.957,,20.68,,,1016.73,1158.79,583.074,,113.607,1127.09,89.68,0.0,,Slovenia,7.82184758095486,,,,3253.80886129543,12240.0,29579844442.7437,3.27936544351304,14927.0344967417,3.50488183143129,,,98.3927010923535,-0.218117656735081,1015233,51.2322228618123,1981629,,,50.701,-0.166775352925788
225,1998,SWE,Sweden,8.049,26.569,26.569,35.296,73.431,27.247,2819.0,309.0,,,1020.0,3839.0,432.766,119.969,101.749,3839.0,1046.0,1464.0,,Sweden,6.59362461125747,,,,5769.69506406865,281430.0,334013297425.391,4.31183635326269,37737.4622753825,4.2539467085561,7.06125020980835,12.7054004669189,21.7287291172454,0.0555121222123307,4476116,50.5720193343279,8850974,,,83.97,0.0888696066034251
226,1998,TUR,Türkiye,0.667,99.333,96.28,0.667,0.667,,166.27,166.27,,,24002.25,32972.89,537.634,,107.695,24929.52,,0.0,,Turkiye,3.15817802037562,,,,1169.88053008279,200753.76,400049831127.377,2.40415025686937,6522.94173019496,0.806059059307017,0.0,,79.6872068396502,1.5728778090236,31114976,50.7339735183618,61329665,,,63.703,2.39884455514286
227,1998,USA,United States,5.785,57.63,57.63,27.219,42.37,21.434,87298.0,11920.0,,,118741.0,206040.0,748.759,109.051,93.292,206039.0,44162.0,31216.0,123624.0,United States,20.2663002892835,,,,7803.69760452993,3033188.0,12610856679000.0,4.48139443155316,45715.6926453849,3.27051107297336,,,30.1184850681737,1.16571452642589,140104345,50.7893108243952,275854000,0.7,,78.377,1.63762765741403
228,1999,AUT,Austria,36.684,31.791,31.791,58.403,68.209,21.72,3332.0,1792.0,,,1553.0,4496.0,558.432,140.325,96.771,4885.0,1061.0,456.0,3096.0,Austria,7.88881932213959,,,,3591.8094661828,38318.93,301030430129.082,3.55633124664169,37664.9432792116,3.35504466142362,6.11233997344971,12.1505699157715,96.8531749878817,0.194563153264961,4116125,51.5009720391558,7992324,,,60.491,-0.262302086402193
229,1999,BEL,Belgium,20.63,23.16,20.275,47.051,76.84,26.422,3541.362,950.772,,,934.442,4701.645,458.467,136.835,97.332,4608.737,1217.706,1505.817,3787.0,Belgium,11.295253988713,,,,5612.71467558683,7549.2,352605970422.851,3.54274346363066,34479.9064484695,3.30570651382183,,,,0.229189103029716,5219839,51.0426896272033,10226419,,,97.065,0.300301131948299
230,1999,CHE,Switzerland,11.196,10.318,10.318,42.92,89.682,31.723,4085.0,510.0,,,470.0,4555.0,640.194,111.081,96.28,4555.0,1445.0,2130.0,2687.0,Switzerland,6.23321054015886,,,,3547.37289002744,11919.12,511393213561.78,1.74553440094867,71583.6867042218,1.26144494530851,4.74921989440918,14.3331003189087,180.746135357369,0.476919931285641,3654041,51.1484489667016,7143991,,,73.438,0.403412184918245
231,1999,CHN,China (People's Republic of),,,,,,,,,,,,114152.0,,168.694,96.583,,,,,China,2.51741988529098,,,,878.52453551629,1750145.54,2553328077173.83,7.66165150053656,2038.20287385107,6.73348565843446,1.88803994655609,12.6315603256226,132.920270225821,0.865851392993279,610004104,48.6937862856559,1252735000,46.0,,34.865,3.77008872976608
232,1999,CYP,Cyprus,,,,,,,12.76,0.0,,,,425.76,,,,425.76,12.76,0.0,,Cyprus,7.41861391783804,,,,2145.32276369825,1705.6,14659418653.1188,4.99796042248005,21348.25390625,3.82959837248802,4.7720799446106,13.9041204452515,100.221753246753,1.89011376401438,459549,49.6246958854229,926049,,,68.527,2.06837990331197
233,1999,CZE,Czech Republic,0.345,89.548,89.454,0.91,10.452,0.565,333.0,11.0,,,2850.0,3365.0,326.496,,97.991,3186.0,18.0,306.0,,Czechia,10.8859902799144,,,,3782.88920697092,26365.03,121407876416.485,1.38414894342924,11805.6718407762,1.48779208499693,3.66753005981445,8.90839958190918,133.089944350977,-0.102175934295454,5281796,51.360057300296,10283860,,,74.12,-0.278762130546476
234,1999,DEU,Germany,13.142,48.688,28.417,51.135,51.312,37.993,26873.67,6883.0,,49352.0,14883.0,52373.0,643.482,105.046,99.173,52373.0,19898.0,10709.0,39093.0,Germany,10.1533195218436,,,,4079.93334441166,113486.0,2755234843518.92,1.88726115399444,33559.3993737499,1.82142803058096,,,235.257731102069,0.0646345779052372,42151293,51.34125245339,82100243,0.0,,74.758,0.341913193688455
235,1999,DNK,Denmark,14.299,10.844,10.844,38.931,89.156,24.632,2968.0,476.0,,,361.0,3329.0,625.544,,93.88,3329.0,820.0,1672.0,2963.0,Denmark,10.6599290954055,,,,3602.67063825597,5675.84,253437048662.499,2.94802216063901,47622.4390779319,2.60794426036803,7.93115997314453,14.5437097549438,133.044975,0.330886246186545,2689192,50.5316369306383,5321799,,,85.086,0.361443444422167
236,1999,ESP,Spain,8.609,72.84,72.84,19.239,27.16,10.63,4905.82,1555.0,,,13156.63,24470.0,604.878,,92.322,18062.45,1920.0,1430.82,,Spain,6.89085253563194,,,,2877.98241384113,167750.03,922719738410.937,4.49049131553554,22847.019939298,4.06782445645686,4.2604398727417,10.6707201004028,80.8643180362005,0.405323025522848,20576752,50.9491064424225,40386875,,,76.181,0.511705663587814
237,1999,EST,Estonia,0.012,99.988,99.988,0.012,0.012,0.0,0.07,0.07,,,568.62,569.0,405.334,,89.889,568.69,0.0,0.0,,Estonia,10.9980694036443,,,,3462.76696752513,22355.91,12639171425.3594,-0.425025156762118,9091.33319428774,-0.717824476276647,6.65249013900757,16.364559173584,32.7965086105214,0.294482275915173,742625,53.4169074444501,1390244,,,69.543,0.0216196646690687
238,1999,FIN,Finland,7.631,58.254,58.254,33.85,41.746,26.219,1036.23,189.41,,,1446.0,2500.0,483.006,,96.154,2482.23,650.82,196.0,1000.0,Finland,10.9399447175613,,,,6283.95825823535,223886.09,185394056458.984,4.37957572274557,35891.0056383953,4.13757473719116,5.86992979049683,11.7600603103638,16.9587773728619,0.232116249119004,2645100,51.2073117035596,5165474,,,81.946,0.524180976119623
239,1999,FRA,France,10.388,48.853,43.976,22.873,51.147,12.485,15657.0,3180.0,,30612.0,13462.0,30612.0,507.406,,98.015,30612.0,3822.0,10148.0,24490.0,France,6.19703141532924,,,,4123.52695290461,152028.0,1969233367607.74,3.42137379882455,32551.0830706316,2.89069241794468,,,110.482951826812,0.514446450958532,31140700,51.475032161569,60496708,,,75.614,0.775320228576672
240,1999,GBR,United Kingdom,,82.423,82.041,10.213,17.577,10.213,5888.0,,,,27482.0,33392.0,568.705,123.218,98.345,33498.0,3421.0,2369.0,29665.0,United Kingdom,8.90811234824385,,,,3784.07408782037,29364.0,2228472506419.7,2.99011144494511,37975.0998606586,2.64730813606604,3.98918008804321,11.6013898849487,242.559690819659,0.333405882184416,30107684,51.3060994304793,58682466,0.2,,78.591,0.408505665282773
241,1999,GRC,Greece,0.75,91.133,91.133,8.867,8.867,8.117,378.1,32.0,,,3885.9,4264.0,386.656,142.133,95.885,4264.0,346.1,0.0,,Greece,8.12139496945556,,,,2390.08286610533,35700.617,193852826295.792,3.07259634663546,18013.219316858,2.67809938426748,3.02772998809814,6.56005001068115,83.4887354538402,0.383471311618576,5411214,50.2821616338706,10761698,,,72.597,0.547519474580486
242,1999,HUN,Hungary,0.411,90.317,90.317,1.782,9.683,1.372,431.41,18.29,,,4024.0,4943.0,482.272,89.873,108.59,4455.41,61.12,352.0,2813.0,Hungary,5.65663788042623,,,,2490.71260352839,19104.43,87670689948.359,3.07102696849935,8563.65646287327,3.36340048273229,4.56704998016357,9.38613033294678,114.003674832962,-0.283260610485194,5363497,52.3905334230556,10237530,,,64.702,-0.479352633384837
243,1999,IRL,Ireland,,90.398,90.398,9.602,9.602,9.602,205.0,,,,1930.0,2168.0,581.004,,95.142,2135.0,205.0,0.0,1287.0,Ireland,10.6450807049989,,,,3544.38761623166,6134.88,144774971493.317,10.5225416363094,38557.4494773649,9.2836178261449,4.13379001617432,12.7159404754639,54.5040789664683,1.12729955649471,1889591,50.3248583936849,3754786,,,58.91,1.54573962109753
244,1999,ISL,Iceland,1.575,84.252,74.803,12.598,15.748,11.024,20.0,2.0,,,95.0,126.0,453.449,,96.923,127.0,14.0,15.0,,Iceland,7.64291714284684,,,,10038.3119247533,285.54,11296586994.517,4.03492352675367,40725.886035875,2.78446861081424,6.43401002883911,14.1739196777344,2.7668927680798,1.20923878595741,138548,49.9485367152749,277381,,,92.267,1.36748618885376
245,1999,ITA,Italy,3.08,81.027,79.646,12.585,18.973,9.505,5180.0,841.0,,,21745.0,28364.0,500.639,141.82,97.945,27302.0,2595.0,2121.0,,Italy,7.60783590406948,,,,2957.31148591361,82913.0,1774913511831.87,1.6257275993546,31184.6163874566,1.60863473141113,4.51084995269775,9.55410003662109,193.520509333243,0.0168208444553697,29369602,51.6013739782149,56916317,,,67.162,0.106198406299854
246,1999,JPN,Japan,,11.085,6.402,13.072,88.915,13.072,47832.0,,,,3444.0,53699.0,421.744,106.85,97.932,53795.0,7032.0,39992.0,,Japan,9.20248596315278,,,,4011.22477908253,248834.0,3879501014654.61,-0.333929957747415,30636.266116943,-0.515740590055131,3.37812995910645,,347.410150891632,0.182586374140107,64416945,50.8698066003973,126631000,,,78.523,0.34190211118019
247,1999,KOR,Korea,,51.618,51.618,38.133,38.133,38.133,6348.81,,,,8593.93,16649.1,354.108,54.327,98.225,16649.11,6348.81,1706.38,,"Korea, Rep.",8.62094910797696,,,,3708.70521294343,64835.0,732420905134.784,11.4669424267425,15711.5640210645,10.6774505835378,3.3692901134491,,483.274694173751,0.710794593061376,23225978,49.8233232983712,46616677,,,79.384,1.01231674491918
248,1999,LTU,Lithuania,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,1236.0,1236.0,1236.0,350.222,,96.871,1236.0,0.0,0.0,865.2,Lithuania,3.47592869721057,,,,2259.65641367013,20125.0,21677880321.5578,-1.14157115625557,6151.08296362442,-0.437687208867203,,,56.2258774728781,-0.709489234071613,1872416,53.1296567001654,3524238,,,67.046,-0.798920929676114
249,1999,LUX,Luxembourg,11.936,21.577,21.577,30.609,78.423,18.673,217.93,33.17,,122.9,59.96,277.89,644.368,124.28,97.416,277.89,51.89,132.87,224.49,Luxembourg,18.3982809686974,,,,7266.97253034439,,37750651303.9183,8.17518156276316,87695.33957586,6.72396680342764,,,,1.35062128530242,218564,50.7727303292886,430475,,,83.448,2.01786761465331
250,1999,LVA,Latvia,0.0,100.0,100.0,0.0,,0.0,,0.0,,613.0,566.98,613.12,254.608,,95.502,566.98,0.0,0.0,,Latvia,3.1583588581717,,,,1663.91505980802,32342.0,15070003217.4297,2.75618006718301,6304.16929197948,3.59598872919031,5.53938007354736,14.0959396362305,38.4155109518376,-0.813961203872195,1291778,54.0383906235985,2390482,,,68.22,-1.15198216819929
251,1999,MEX,Mexico,,97.643,53.078,2.357,2.357,2.357,729.4,,,,16428.65,30952.0,317.506,,100.713,30952.0,729.4,,23809.0,Mexico,3.6434389381822,,,,1537.52262544499,686023.8,835160123888.656,2.75355424748236,8567.07842500423,1.24783802150048,3.53536009788513,16.6939601898193,50.1478036986548,1.47620911098515,49601521,50.8812751293604,97484823,,,74.441,1.81935071557574
252,1999,NLD,Netherlands,28.154,48.624,7.851,51.376,51.376,23.222,4031.0,2209.0,48.0,7304.0,616.0,9205.0,581.288,123.89,96.6,7846.0,1822.0,3200.0,8105.0,Netherlands,10.2105427189629,,,,4730.22968250619,3580.83,618353650975.274,5.03404815181835,39106.3881617199,4.33737444647886,4.50699996948242,10.568790435791,468.367535545024,0.665493187073143,7980350,50.4699338986235,15812088,0.2,,76.03,1.696704929282
253,1999,NOR,Norway,7.623,55.057,55.057,29.472,44.943,21.849,1191.0,202.0,,,1459.0,2650.0,598.293,132.5,96.189,2650.0,579.0,410.0,1396.7,Norway,8.89752892985587,,,,5913.30220916454,121149.0,293455492404.671,2.01286328876013,65768.9857253314,1.31670680290318,6.96647977828979,14.9925699234009,12.2162526968273,0.684759433412698,2252100,50.4738704088146,4461913,,,75.569,1.4045830357384
254,1999,POL,Poland,1.827,98.027,98.027,1.973,1.973,0.146,243.0,225.0,,,12074.0,12317.0,319.359,110.984,100.744,12317.0,18.0,0.0,8343.0,Poland,7.9921840175409,,,,2396.69212354978,90413.0,269182650218.862,4.65482547111917,6962.77194277459,4.66351506333031,4.59181976318359,10.891900062561,126.221133566228,-0.0083027528251411,19883133,51.4304031532155,38660271,,16.0,61.672,0.0646909836665849
255,1999,PRT,Portugal,8.214,89.261,89.261,10.669,10.739,2.455,475.41,363.64,,,3951.49,4426.9,431.703,147.563,94.098,4426.9,108.68,3.09,,Portugal,6.08837807800249,7.5591402053833,6.62804985046387,7.1221399307251,2390.49473136561,32928.0,186289802829.511,3.90657744002579,18231.8397637454,3.32050925889928,5.0468602180481,11.868049621582,111.67025136612,0.565630442435222,5292683,51.7985126726303,10217828,,,53.743,1.79563702308807
256,1999,RUS,Russia,,,,,,,1888.03,,,,,50835.65,346.019,,98.084,,,,,Russian Federation,10.3503197260579,,,,4136.75114378464,8092366.4,709483417602.604,6.39991468973531,4819.37646484375,6.72950292335021,,,8.9828041719473,-0.309278191504336,78275119,53.1706949515987,147214776,4.4,,73.354,-0.316093621727179
257,1999,SVK,Slovak Republic,2.851,82.854,82.191,4.86,17.146,2.009,236.59,39.34,,,1134.14,1407.82,260.818,,102.859,1379.89,27.72,175.06,950.83,Slovak Republic,7.53518333883121,,,,3271.41393100841,19015.17,47484351308.214,-0.105917313538455,8799.8842310099,-0.207810381226537,4.1072998046875,8.56319046020508,112.183367983368,0.102053161046239,2774868,51.4243542954983,5396020,,,56.294,-0.00625467043029163
258,1999,SVN,Slovenia,1.96,,92.864,1.96,,,,19.0,,,900.0,1090.0,548.392,,106.863,969.16,,0.0,,Slovenia,7.51874011936189,,,,3242.4861765618,12285.0,31157238919.3453,5.3326665718437,15711.81638306,5.25745342445383,,,98.4630089374379,0.0714308445137258,1014339,51.1505943022451,1983045,,,50.728,0.124635397960449
259,1999,SWE,Sweden,8.479,24.377,24.377,37.467,75.623,28.988,2854.0,320.0,,,920.0,3774.0,425.33,117.938,100.027,3774.0,1094.0,1440.0,,Sweden,6.4643050917184,,,,5661.49145946307,281530.0,348199457231.41,4.24718414367548,39309.5970016519,4.16597892777474,6.84873008728027,12.4083595275879,21.7456682960193,0.0779271508703018,4478662,50.5613649336957,8857874,,,83.998,0.111265022304019
260,1999,TUR,Türkiye,0.936,99.064,96.548,0.936,0.936,,225.48,225.48,,,23256.87,30470.03,489.185,,99.52,24088.35,,0.0,,Turkiye,3.09292132656511,,,,1131.09117060305,201118.63,386995531429.888,-3.26316840597104,6213.06375522918,-4.75058628120718,2.88099002838135,,80.9316047971103,1.54953562865714,31607152,50.7440615067663,62287391,,,64.223,2.3625110666141
261,1999,USA,United States,6.267,57.612,57.612,27.895,42.388,21.628,90320.0,13354.0,,,122760.0,213080.0,764.966,112.777,96.48,213080.0,46085.0,30881.0,127848.0,United States,20.1011324541284,,,,7923.22389263188,3034274.0,13215484082000.0,4.79449904467508,47360.5364177179,3.59798501816873,,,30.4663411566379,1.14834004729055,141656845,50.7657843052685,279040000,0.7,,78.742,1.61295677155673
262,2000,AUS,Australia,,,,,,,,,,,,13200.0,695.05,,100.0,,,,7660.0,Australia,17.7230721035869,,,,5644.06495066047,1318141.0,872586798723.367,3.91242773271188,45558.753131278,2.68086499604787,4.88731002807617,13.3601598739624,2.49313356677037,1.19227232344832,9598862,50.1167526370047,19153000,,,84.235,1.03213873124927
263,2000,AUT,Austria,35.865,31.012,31.012,58.138,68.988,22.273,3497.0,1818.0,,,1572.0,4646.0,575.764,145.006,100.0,5069.0,1129.0,522.0,3246.0,Austria,7.92978551259517,,,,3570.49882632185,38381.4,311192381028.414,3.37572214708479,38842.8905195831,3.12743665014771,5.58880996704102,11.0332202911377,97.0863548230732,0.240466652446524,4123171,51.4652367820855,8011566,0.2,,60.213,-0.220175991539749
264,2000,BEL,Belgium,21.995,21.839,18.885,48.4,78.161,26.405,3875.984,1090.73,,,936.493,4830.518,469.801,140.585,100.0,4958.99,1309.427,1622.341,3863.0,Belgium,11.4395805389587,,,,5669.35817583222,6673.0,365711203833.047,3.71667938420875,35674.7912530713,3.46545257130404,,,338.548546895641,0.242517956221334,5231510,51.032897538097,10251250,0.3,,97.129,0.308431312307231
265,2000,BRA,Brazil,4.143,94.43,62.703,5.57,5.57,1.426,3206.0,2385.0,,,36094.0,57563.0,,,100.0,57563.0,821.0,186.0,,Brazil,1.79454998368073,,,,1072.37954381449,5510886.0,1186418964175.19,4.38794944364869,6787.66899225011,2.91182643514742,3.94893002510071,11.4521598815918,20.9125880877803,1.42416744229362,88208705,50.4654350490161,174790339,,,81.192,2.2850899256674
266,2000,CAN,Canada,3.343,79.055,75.102,20.945,20.945,17.602,6138.54,979.79,,,22010.43,,367.538,,,29307.41,5158.75,1158.44,11242.406,Canada,16.7576264276587,,,,8265.07992477285,3478019.7,1047046486898.19,4.91776274356224,34121.6091941822,3.94521856404198,5.42331981658936,12.9826002120972,3.42261133957721,0.931281553452429,15485188,50.4638084940689,30685730,0.2,,79.478,1.40422595439655
