"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","1998","1998","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","1999","1999","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2000","2000","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2001","2001","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2002","2002","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2003","2003","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2004","2004","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2005","2005","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2006","2006","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2007","2007","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2008","2008","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2009","2009","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2010","2010","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2011","2011","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2012","2012","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2013","2013","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2014","2014","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2015","2015","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2016","2016","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2017","2017","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2018","2018","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2019","2019","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_WITHOUT_SHARE","% Incineration without energy recovery","2020","2020","PC","Percentage","0","Units",,,0,,
"PRT","Portugal","INC_SHARE","% Incineration","1993","1993","PC","Percentage","0","Units",,,0.14,,
"PRT","Portugal","INC_SHARE","% Incineration","1995","1995","PC","Percentage","0","Units",,,0.118,,
"PRT","Portugal","INC_SHARE","% Incineration","1996","1996","PC","Percentage","0","Units",,,0.15,,
"PRT","Portugal","INC_SHARE","% Incineration","1997","1997","PC","Percentage","0","Units",,,0.17,,
"PRT","Portugal","INC_SHARE","% Incineration","1998","1998","PC","Percentage","0","Units",,,0.099,,
"PRT","Portugal","INC_SHARE","% Incineration","1999","1999","PC","Percentage","0","Units",,,0.07,,
"PRT","Portugal","INC_SHARE","% Incineration","2000","2000","PC","Percentage","0","Units",,,20.939,,
"PRT","Portugal","INC_SHARE","% Incineration","2001","2001","PC","Percentage","0","Units",,,20.665,,
"PRT","Portugal","INC_SHARE","% Incineration","2002","2002","PC","Percentage","0","Units",,,20.542,,
"PRT","Portugal","INC_SHARE","% Incineration","2003","2003","PC","Percentage","0","Units",,,21.352,,
"PRT","Portugal","INC_SHARE","% Incineration","2004","2004","PC","Percentage","0","Units",,,21.295,,
"PRT","Portugal","INC_SHARE","% Incineration","2005","2005","PC","Percentage","0","Units",,,22.27,,
"PRT","Portugal","INC_SHARE","% Incineration","2006","2006","PC","Percentage","0","Units",,,19.969,,
"PRT","Portugal","INC_SHARE","% Incineration","2007","2007","PC","Percentage","0","Units",,,19.083,,
"PRT","Portugal","INC_SHARE","% Incineration","2008","2008","PC","Percentage","0","Units",,,18.147,,
"PRT","Portugal","INC_SHARE","% Incineration","2009","2009","PC","Percentage","0","Units",,,19.701,,
"PRT","Portugal","INC_SHARE","% Incineration","2010","2010","PC","Percentage","0","Units",,,19.394,,
"PRT","Portugal","INC_SHARE","% Incineration","2011","2011","PC","Percentage","0","Units",,,21.018,,
"PRT","Portugal","INC_SHARE","% Incineration","2012","2012","PC","Percentage","0","Units",,,19.51,,
"PRT","Portugal","INC_SHARE","% Incineration","2013","2013","PC","Percentage","0","Units",,,23.72,,
"PRT","Portugal","INC_SHARE","% Incineration","2014","2014","PC","Percentage","0","Units",,,20.67,,
"PRT","Portugal","INC_SHARE","% Incineration","2015","2015","PC","Percentage","0","Units",,,20.527,,
"PRT","Portugal","INC_SHARE","% Incineration","2016","2016","PC","Percentage","0","Units",,,20.615,,
"PRT","Portugal","INC_SHARE","% Incineration","2017","2017","PC","Percentage","0","Units",,,20.661,,
"PRT","Portugal","INC_SHARE","% Incineration","2018","2018","PC","Percentage","0","Units",,,18.789,,
"PRT","Portugal","LANDF_SHARE","% Landfill","1993","1993","PC","Percentage","0","Units",,,87.286,,
"PRT","Portugal","LANDF_SHARE","% Landfill","1994","1994","PC","Percentage","0","Units",,,95,,
"PRT","Portugal","LANDF_SHARE","% Landfill","1995","1995","PC","Percentage","0","Units",,,90.185,,
"PRT","Portugal","LANDF_SHARE","% Landfill","1996","1996","PC","Percentage","0","Units",,,90.109,,
"PRT","Portugal","LANDF_SHARE","% Landfill","1997","1997","PC","Percentage","0","Units",,,89.879,,
"PRT","Portugal","LANDF_SHARE","% Landfill","1998","1998","PC","Percentage","0","Units",,,89.601,,
"PRT","Portugal","LANDF_SHARE","% Landfill","1999","1999","PC","Percentage","0","Units",,,89.261,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2000","2000","PC","Percentage","0","Units",,,68.519,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2001","2001","PC","Percentage","0","Units",,,67.451,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2002","2002","PC","Percentage","0","Units",,,71.6,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2003","2003","PC","Percentage","0","Units",,,67.713,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2004","2004","PC","Percentage","0","Units",,,65.25,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2005","2005","PC","Percentage","0","Units",,,62.574,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2006","2006","PC","Percentage","0","Units",,,64.163,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2007","2007","PC","Percentage","0","Units",,,63.826,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2008","2008","PC","Percentage","0","Units",,,64.516,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2009","2009","PC","Percentage","0","Units",,,60.8,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2010","2010","PC","Percentage","0","Units",,,61.952,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2011","2011","PC","Percentage","0","Units",,,58.869,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2012","2012","PC","Percentage","0","Units",,,54.403,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2013","2013","PC","Percentage","0","Units",,,50.462,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2014","2014","PC","Percentage","0","Units",,,48.98,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2015","2015","PC","Percentage","0","Units",,,48.437,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2016","2016","PC","Percentage","0","Units",,,46.549,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2017","2017","PC","Percentage","0","Units",,,48.825,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2018","2018","PC","Percentage","0","Units",,,50.529,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2019","2019","PC","Percentage","0","Units",,,49.837,,
"PRT","Portugal","LANDF_SHARE","% Landfill","2020","2020","PC","Percentage","0","Units",,,53.455,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","1992","1992","TONNE","Tonnes","3","Thousands",,,1600,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","1993","1993","TONNE","Tonnes","3","Thousands",,,1600,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","1994","1994","TONNE","Tonnes","3","Thousands",,,1600,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","1995","1995","TONNE","Tonnes","3","Thousands",,,1580.49,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","1996","1996","TONNE","Tonnes","3","Thousands",,,1478.74,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","1997","1997","TONNE","Tonnes","3","Thousands",,,1477.11,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","1998","1998","TONNE","Tonnes","3","Thousands",,,1396,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","1999","1999","TONNE","Tonnes","3","Thousands",,,1407.82,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2000","2000","TONNE","Tonnes","3","Thousands",,,1368.69,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2001","2001","TONNE","Tonnes","3","Thousands",,,1285.97,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2002","2002","TONNE","Tonnes","3","Thousands",,,1449.11,"B","Break"
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2003","2003","TONNE","Tonnes","3","Thousands",,,1511.24,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2004","2004","TONNE","Tonnes","3","Thousands",,,1400.03,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2005","2005","TONNE","Tonnes","3","Thousands",,,1467.77,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2006","2006","TONNE","Tonnes","3","Thousands",,,1523.99,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2007","2007","TONNE","Tonnes","3","Thousands",,,1579.06,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2008","2008","TONNE","Tonnes","3","Thousands",,,1685.53,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2009","2009","TONNE","Tonnes","3","Thousands",,,1654.35,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,1719.01,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2011","2011","TONNE","Tonnes","3","Thousands",,,1678.92,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,1656.57,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2013","2013","TONNE","Tonnes","3","Thousands",,,1644.64,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,1732.99,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2015","2015","TONNE","Tonnes","3","Thousands",,,1784.18,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,1889.53,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2017","2017","TONNE","Tonnes","3","Thousands",,,2057.79,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,2254.09,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2019","2019","TONNE","Tonnes","3","Thousands",,,2298.86,,
"SVK","Slovak Republic","MUNICIPAL","Municipal waste generated","2020","2020","TONNE","Tonnes","3","Thousands",,,2365.622,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","1995","1995","TONNE","Tonnes","3","Thousands",,,994.7,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","1996","1996","TONNE","Tonnes","3","Thousands",,,1070.29,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","1997","1997","TONNE","Tonnes","3","Thousands",,,992.28,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","1998","1998","TONNE","Tonnes","3","Thousands",,,931.51,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","1999","1999","TONNE","Tonnes","3","Thousands",,,950.83,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2000","2000","TONNE","Tonnes","3","Thousands",,,953.11,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2001","2001","TONNE","Tonnes","3","Thousands",,,863.2,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2002","2002","TONNE","Tonnes","3","Thousands",,,1195.66,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2003","2003","TONNE","Tonnes","3","Thousands",,,1261.36,"B","Break"
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2004","2004","TONNE","Tonnes","3","Thousands",,,1219.07,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2005","2005","TONNE","Tonnes","3","Thousands",,,1248.38,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2006","2006","TONNE","Tonnes","3","Thousands",,,1294.18,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2007","2007","TONNE","Tonnes","3","Thousands",,,1328.48,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2008","2008","TONNE","Tonnes","3","Thousands",,,1413.1,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2009","2009","TONNE","Tonnes","3","Thousands",,,1400.75,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2010","2010","TONNE","Tonnes","3","Thousands",,,1418.88,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2011","2011","TONNE","Tonnes","3","Thousands",,,1394.44,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2012","2012","TONNE","Tonnes","3","Thousands",,,1349.79,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2013","2013","TONNE","Tonnes","3","Thousands",,,1336.03,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2014","2014","TONNE","Tonnes","3","Thousands",,,1358.24,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2015","2015","TONNE","Tonnes","3","Thousands",,,1386.67,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2016","2016","TONNE","Tonnes","3","Thousands",,,1378.72,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2017","2017","TONNE","Tonnes","3","Thousands",,,1374.52,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2018","2018","TONNE","Tonnes","3","Thousands",,,1387.23,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2019","2019","TONNE","Tonnes","3","Thousands",,,1377.745,,
"SVK","Slovak Republic","HOUSEHOLD","Waste from households","2020","2020","TONNE","Tonnes","3","Thousands",,,1336.614,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2001","2001","TONNE","Tonnes","3","Thousands",,,422.77,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2002","2002","TONNE","Tonnes","3","Thousands",,,253.45,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2003","2003","TONNE","Tonnes","3","Thousands",,,249.88,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2004","2004","TONNE","Tonnes","3","Thousands",,,180.96,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2005","2005","TONNE","Tonnes","3","Thousands",,,219.39,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2006","2006","TONNE","Tonnes","3","Thousands",,,229.81,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2007","2007","TONNE","Tonnes","3","Thousands",,,250.58,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2008","2008","TONNE","Tonnes","3","Thousands",,,272.43,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2009","2009","TONNE","Tonnes","3","Thousands",,,253.6,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2010","2010","TONNE","Tonnes","3","Thousands",,,300.13,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2011","2011","TONNE","Tonnes","3","Thousands",,,284.48,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2012","2012","TONNE","Tonnes","3","Thousands",,,306.78,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2013","2013","TONNE","Tonnes","3","Thousands",,,308.62,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2014","2014","TONNE","Tonnes","3","Thousands",,,374.74,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2015","2015","TONNE","Tonnes","3","Thousands",,,397.51,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2016","2016","TONNE","Tonnes","3","Thousands",,,510.81,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2017","2017","TONNE","Tonnes","3","Thousands",,,683.27,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2018","2018","TONNE","Tonnes","3","Thousands",,,866.86,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2019","2019","TONNE","Tonnes","3","Thousands",,,921.115,,
"SVK","Slovak Republic","OTHMUN","Other municipal waste","2020","2020","TONNE","Tonnes","3","Thousands",,,1029.008,,
"SVK","Slovak Republic","TREATMENT","Municipal waste treated","1995","1995","TONNE","Tonnes","3","Thousands",,,1577.51,,
"SVK","Slovak Republic","TREATMENT","Municipal waste treated","1996","1996","TONNE","Tonnes","3","Thousands",,,1516.58,,
"SVK","Slovak Republic","TREATMENT","Municipal waste treated","1997","1997","TONNE","Tonnes","3","Thousands",,,1451.31,,
